timestamp,subject,exam,hr,temp
6240.0,S2,Midterm 1,76.48,33.31
6260.0,S2,Midterm 1,81.15,33.33
6280.0,S2,Midterm 1,99.02,33.33
6300.0,S2,Midterm 1,118.77,33.34
6320.0,S2,Midterm 1,130.55,33.37
6340.0,S2,Midterm 1,122.62,33.39
6360.0,S2,Midterm 1,98.87,33.43
6380.0,S2,Midterm 1,79.78,33.45
6400.0,S2,Midterm 1,81.25,33.47
6420.0,S2,Midterm 1,94.3,33.49
6440.0,S2,Midterm 1,103.77,33.49
6460.0,S2,Midterm 1,106.7,33.5
6480.0,S2,Midterm 1,103.43,33.55
6500.0,S2,Midterm 1,91.48,33.57
6520.0,S2,Midterm 1,79.97,33.59
6540.0,S2,Midterm 1,77.72,33.63
6560.0,S2,Midterm 1,83.4,33.65
6580.0,S2,Midterm 1,87.0,33.66
6600.0,S2,Midterm 1,87.38,33.68
6620.0,S2,Midterm 1,87.48,33.68
6640.0,S2,Midterm 1,90.08,33.71
6660.0,S2,Midterm 1,90.62,33.73
6680.0,S2,Midterm 1,87.02,33.75
6700.0,S2,Midterm 1,76.62,33.75
6720.0,S2,Midterm 1,78.08,33.75
6740.0,S2,Midterm 1,90.1,33.75
6760.0,S2,Midterm 1,105.48,33.79
6780.0,S2,Midterm 1,110.52,33.81
6800.0,S2,Midterm 1,109.87,33.83
6820.0,S2,Midterm 1,110.28,33.84
6840.0,S2,Midterm 1,111.45,33.84
6860.0,S2,Midterm 1,109.77,33.87
6880.0,S2,Midterm 1,102.22,33.89
6900.0,S2,Midterm 1,93.25,33.89
6920.0,S2,Midterm 1,83.9,33.91
6940.0,S2,Midterm 1,94.57,33.93
6960.0,S2,Midterm 1,124.47,33.93
6980.0,S2,Midterm 1,143.85,33.93
7000.0,S2,Midterm 1,137.53,33.93
7020.0,S2,Midterm 1,103.38,33.93
7040.0,S2,Midterm 1,80.62,33.99
7060.0,S2,Midterm 1,70.27,33.97
7080.0,S2,Midterm 1,79.9,33.97
7100.0,S2,Midterm 1,91.65,33.99
7120.0,S2,Midterm 1,97.25,33.99
7140.0,S2,Midterm 1,90.37,34.0
7160.0,S2,Midterm 1,87.62,34.0
7180.0,S2,Midterm 1,84.33,33.99
7200.0,S2,Midterm 1,94.83,34.0
7220.0,S2,Midterm 1,98.45,33.97
7240.0,S2,Midterm 1,107.82,33.97
7260.0,S2,Midterm 1,104.27,33.95
7280.0,S2,Midterm 1,105.57,33.93
7300.0,S2,Midterm 1,101.63,33.95
7320.0,S2,Midterm 1,95.53,33.95
7340.0,S2,Midterm 1,93.48,33.95
7360.0,S2,Midterm 1,95.78,33.99
7380.0,S2,Midterm 1,98.65,33.99
7400.0,S2,Midterm 1,85.43,34.0
7420.0,S2,Midterm 1,73.48,34.03
7440.0,S2,Midterm 1,69.75,34.03
7460.0,S2,Midterm 1,72.67,34.07
7480.0,S2,Midterm 1,79.37,34.11
7500.0,S2,Midterm 1,86.72,34.09
7520.0,S2,Midterm 1,91.07,34.09
7540.0,S2,Midterm 1,93.3,34.09
7560.0,S2,Midterm 1,86.27,34.07
7580.0,S2,Midterm 1,88.6,34.09
7600.0,S2,Midterm 1,90.5,34.11
7620.0,S2,Midterm 1,89.73,34.13
7640.0,S2,Midterm 1,85.73,34.13
7660.0,S2,Midterm 1,80.82,34.11
7680.0,S2,Midterm 1,84.92,34.15
7700.0,S2,Midterm 1,89.27,34.15
7720.0,S2,Midterm 1,93.23,34.16
7740.0,S2,Midterm 1,90.02,34.15
7760.0,S2,Midterm 1,78.12,34.15
7780.0,S2,Midterm 1,71.97,34.15
7800.0,S2,Midterm 1,70.4,34.16
7820.0,S2,Midterm 1,81.37,34.15
7840.0,S2,Midterm 1,85.53,34.16
7860.0,S2,Midterm 1,80.2,34.18
7880.0,S2,Midterm 1,76.25,34.15
7900.0,S2,Midterm 1,73.43,34.18
7920.0,S2,Midterm 1,78.32,34.21
7940.0,S2,Midterm 1,79.82,34.21
7960.0,S2,Midterm 1,83.72,34.21
7980.0,S2,Midterm 1,92.13,34.16
8000.0,S2,Midterm 1,105.53,34.15
8020.0,S2,Midterm 1,130.63,34.15
8040.0,S2,Midterm 1,142.2,34.13
8060.0,S2,Midterm 1,141.77,34.11
8080.0,S2,Midterm 1,114.92,34.09
8100.0,S2,Midterm 1,91.52,34.07
8120.0,S2,Midterm 1,69.5,34.05
8140.0,S2,Midterm 1,73.05,34.03
8160.0,S2,Midterm 1,71.85,33.99
8180.0,S2,Midterm 1,76.58,33.97
8200.0,S2,Midterm 1,66.03,33.95
8220.0,S2,Midterm 1,63.42,33.91
8240.0,S2,Midterm 1,57.97,33.89
8260.0,S2,Midterm 1,60.15,33.89
8280.0,S2,Midterm 1,64.2,33.87
8300.0,S2,Midterm 1,66.47,33.84
8320.0,S2,Midterm 1,62.58,33.87
8340.0,S2,Midterm 1,66.73,33.83
8360.0,S2,Midterm 1,68.37,33.87
8380.0,S2,Midterm 1,73.3,33.87
8400.0,S2,Midterm 1,87.82,33.91
8420.0,S2,Midterm 1,91.1,33.93
8440.0,S2,Midterm 1,87.35,33.95
8460.0,S2,Midterm 1,66.73,33.99
8480.0,S2,Midterm 1,69.4,34.0
8500.0,S2,Midterm 1,77.12,33.99
8520.0,S2,Midterm 1,76.2,33.99
8540.0,S2,Midterm 1,72.85,34.03
8560.0,S2,Midterm 1,77.1,34.03
8580.0,S2,Midterm 1,90.33,34.03
8600.0,S2,Midterm 1,95.17,34.05
8620.0,S2,Midterm 1,91.17,34.05
8640.0,S2,Midterm 1,82.92,34.07
8660.0,S2,Midterm 1,74.83,34.09
8680.0,S2,Midterm 1,73.98,34.09
8700.0,S2,Midterm 1,72.02,34.11
8720.0,S2,Midterm 1,76.27,34.13
8740.0,S2,Midterm 1,82.07,34.16
8760.0,S2,Midterm 1,93.62,34.16
8780.0,S2,Midterm 1,97.93,34.18
8800.0,S2,Midterm 1,91.53,34.23
8820.0,S2,Midterm 1,87.33,34.23
8840.0,S2,Midterm 1,92.82,34.25
8860.0,S2,Midterm 1,100.73,34.27
8880.0,S2,Midterm 1,93.33,34.31
8900.0,S2,Midterm 1,78.58,34.31
8920.0,S2,Midterm 1,76.93,34.29
8940.0,S2,Midterm 1,77.9,34.27
8960.0,S2,Midterm 1,82.15,34.25
8980.0,S2,Midterm 1,73.27,34.23
9000.0,S2,Midterm 1,75.1,34.21
9020.0,S2,Midterm 1,77.82,34.21
9040.0,S2,Midterm 1,80.53,34.18
9060.0,S2,Midterm 1,79.02,34.18
9080.0,S2,Midterm 1,79.28,34.15
9100.0,S2,Midterm 1,76.28,34.15
9120.0,S2,Midterm 1,73.28,34.15
9140.0,S2,Midterm 1,72.62,34.15
9160.0,S2,Midterm 1,77.58,34.13
9180.0,S2,Midterm 1,83.8,34.11
9200.0,S2,Midterm 1,91.8,34.09
9220.0,S2,Midterm 1,100.43,34.05
9240.0,S2,Midterm 1,111.75,34.05
9260.0,S2,Midterm 1,117.85,34.03
9280.0,S2,Midterm 1,114.07,34.05
9300.0,S2,Midterm 1,105.37,34.0
9320.0,S2,Midterm 1,87.27,34.05
9340.0,S2,Midterm 1,86.08,34.05
9360.0,S2,Midterm 1,91.5,34.09
9380.0,S2,Midterm 1,101.35,34.07
9400.0,S2,Midterm 1,94.53,34.07
9420.0,S2,Midterm 1,88.08,34.09
9440.0,S2,Midterm 1,86.2,34.07
9460.0,S2,Midterm 1,101.7,34.05
9480.0,S2,Midterm 1,108.28,34.07
9500.0,S2,Midterm 1,100.77,34.07
9520.0,S2,Midterm 1,81.15,34.09
9540.0,S2,Midterm 1,75.08,34.07
9560.0,S2,Midterm 1,79.35,34.07
9580.0,S2,Midterm 1,87.73,34.11
9600.0,S2,Midterm 1,90.88,34.09
9620.0,S2,Midterm 1,92.32,34.13
9640.0,S2,Midterm 1,85.1,34.13
9660.0,S2,Midterm 1,79.75,34.15
9680.0,S2,Midterm 1,81.72,34.13
9700.0,S2,Midterm 1,87.6,34.11
9720.0,S2,Midterm 1,87.7,34.11
9740.0,S2,Midterm 1,83.43,34.09
9760.0,S2,Midterm 1,84.88,33.99
9780.0,S2,Midterm 1,89.32,33.95
9800.0,S2,Midterm 1,86.95,33.89
9820.0,S2,Midterm 1,83.13,33.79
9840.0,S2,Midterm 1,76.95,33.68
9860.0,S2,Midterm 1,75.83,33.63
9880.0,S2,Midterm 1,77.27,33.5
9900.0,S2,Midterm 1,85.65,33.41
9920.0,S2,Midterm 1,95.62,33.31
9940.0,S2,Midterm 1,96.9,33.18
9960.0,S2,Midterm 1,93.32,33.07
9980.0,S2,Midterm 1,88.42,32.89
10000.0,S2,Midterm 1,85.77,32.71
10020.0,S2,Midterm 1,83.18,32.53
10040.0,S2,Midterm 1,83.78,32.31
10060.0,S2,Midterm 1,85.32,32.15
10080.0,S2,Midterm 1,86.97,31.97
10100.0,S2,Midterm 1,88.97,31.79
10120.0,S2,Midterm 1,99.13,31.67
10140.0,S2,Midterm 1,108.07,31.49
10160.0,S2,Midterm 1,113.42,31.31
10180.0,S2,Midterm 1,112.22,31.21
10200.0,S2,Midterm 1,110.48,31.05
10220.0,S2,Midterm 1,110.7,30.93
10240.0,S2,Midterm 1,109.77,30.83
10260.0,S2,Midterm 1,110.47,30.73
10280.0,S2,Midterm 1,110.65,30.65
10300.0,S2,Midterm 1,111.23,30.55
10320.0,S2,Midterm 1,110.87,30.49
10340.0,S2,Midterm 1,109.23,30.43
10360.0,S2,Midterm 1,106.98,30.39
10380.0,S2,Midterm 1,104.98,30.35
10400.0,S2,Midterm 1,105.15,30.31
10420.0,S2,Midterm 1,106.48,30.27
10440.0,S2,Midterm 1,108.12,30.19
10460.0,S2,Midterm 1,108.37,30.13
10480.0,S2,Midterm 1,107.97,30.05
10500.0,S2,Midterm 1,103.12,30.01
10520.0,S2,Midterm 1,101.42,29.91
10540.0,S2,Midterm 1,100.17,29.83
10560.0,S2,Midterm 1,104.32,29.73
10580.0,S2,Midterm 1,104.58,29.69
10600.0,S2,Midterm 1,102.63,29.61
10620.0,S2,Midterm 1,104.15,29.53
10640.0,S2,Midterm 1,105.95,29.45
10660.0,S2,Midterm 1,107.48,29.39
10680.0,S2,Midterm 1,101.62,29.31
10700.0,S2,Midterm 1,100.83,29.21
10720.0,S2,Midterm 1,100.5,29.13
10740.0,S2,Midterm 1,105.65,29.03
10760.0,S2,Midterm 1,113.0,28.93
10780.0,S2,Midterm 1,119.77,28.79
10800.0,S2,Midterm 1,121.27,28.67
10820.0,S2,Midterm 1,113.17,28.57
10840.0,S2,Midterm 1,108.05,28.43
10860.0,S2,Midterm 1,102.37,28.27
10880.0,S2,Midterm 1,100.07,28.17
10900.0,S2,Midterm 1,98.92,28.03
10920.0,S2,Midterm 1,100.65,27.91
10940.0,S2,Midterm 1,99.27,27.77
10960.0,S2,Midterm 1,97.67,27.65
10980.0,S2,Midterm 1,97.03,27.55
11000.0,S2,Midterm 1,99.25,27.43
11020.0,S2,Midterm 1,103.73,27.33
11040.0,S2,Midterm 1,105.1,27.23
11060.0,S2,Midterm 1,110.65,27.15
11080.0,S2,Midterm 1,113.02,27.03
11100.0,S2,Midterm 1,115.25,26.95
11120.0,S2,Midterm 1,115.35,26.87
11140.0,S2,Midterm 1,116.18,26.77
11160.0,S2,Midterm 1,115.95,26.69
11180.0,S2,Midterm 1,112.03,26.61
11200.0,S2,Midterm 1,107.27,26.51
11220.0,S2,Midterm 1,105.42,26.43
11240.0,S2,Midterm 1,106.02,26.33
11260.0,S2,Midterm 1,103.22,26.27
11280.0,S2,Midterm 1,104.55,26.19
11300.0,S2,Midterm 1,101.85,26.13
11320.0,S2,Midterm 1,109.52,26.05
11340.0,S2,Midterm 1,115.52,26.01
11360.0,S2,Midterm 1,128.22,25.91
11380.0,S2,Midterm 1,129.7,25.85
11400.0,S2,Midterm 1,127.2,25.77
11420.0,S2,Midterm 1,124.67,25.71
11440.0,S2,Midterm 1,129.28,25.65
11460.0,S2,Midterm 1,135.72,25.57
11480.0,S2,Midterm 1,139.85,25.55
11500.0,S2,Midterm 1,141.72,25.47
11520.0,S2,Midterm 1,148.7,25.41
11540.0,S2,Midterm 1,159.97,25.37
11560.0,S2,Midterm 1,163.43,25.31
11580.0,S2,Midterm 1,162.85,25.21
11600.0,S2,Midterm 1,161.43,25.21
11620.0,S2,Midterm 1,174.12,25.15
11640.0,S2,Midterm 1,177.13,25.09
11660.0,S2,Midterm 1,174.8,25.09
11680.0,S2,Midterm 1,163.67,25.01
11700.0,S2,Midterm 1,163.82,24.99
11720.0,S2,Midterm 1,170.2,24.93
11740.0,S2,Midterm 1,179.3,24.89
11760.0,S2,Midterm 1,186.77,24.85
11780.0,S2,Midterm 1,185.5,24.81
11800.0,S2,Midterm 1,176.95,24.79
11820.0,S2,Midterm 1,164.95,24.75
11840.0,S2,Midterm 1,148.15,24.73
11860.0,S2,Midterm 1,136.97,24.71
11880.0,S2,Midterm 1,128.97,24.65
11900.0,S2,Midterm 1,131.18,24.61
11920.0,S2,Midterm 1,134.23,24.59
11940.0,S2,Midterm 1,135.62,24.57
11960.0,S2,Midterm 1,128.75,24.53
0.0,S2,Midterm 2,85.0,22.03
20.0,S2,Midterm 2,99.9,22.01
40.0,S2,Midterm 2,121.15,22.07
60.0,S2,Midterm 2,143.65,22.01
80.0,S2,Midterm 2,155.02,22.19
100.0,S2,Midterm 2,136.47,22.15
120.0,S2,Midterm 2,112.2,22.23
140.0,S2,Midterm 2,115.17,22.17
160.0,S2,Midterm 2,130.47,22.19
180.0,S2,Midterm 2,159.22,22.23
200.0,S2,Midterm 2,179.25,22.39
220.0,S2,Midterm 2,202.45,22.29
240.0,S2,Midterm 2,202.88,22.17
260.0,S2,Midterm 2,202.15,22.21
280.0,S2,Midterm 2,180.02,21.99
300.0,S2,Midterm 2,145.82,22.21
320.0,S2,Midterm 2,120.33,22.21
340.0,S2,Midterm 2,118.1,22.25
360.0,S2,Midterm 2,122.12,22.25
380.0,S2,Midterm 2,107.33,22.29
400.0,S2,Midterm 2,89.18,22.35
420.0,S2,Midterm 2,80.03,22.33
440.0,S2,Midterm 2,84.28,22.33
460.0,S2,Midterm 2,91.48,21.89
480.0,S2,Midterm 2,95.63,18.83
500.0,S2,Midterm 2,97.78,17.85
520.0,S2,Midterm 2,101.27,17.73
540.0,S2,Midterm 2,107.25,17.2
560.0,S2,Midterm 2,113.28,17.54
580.0,S2,Midterm 2,118.12,17.11
600.0,S2,Midterm 2,121.18,16.45
620.0,S2,Midterm 2,123.27,15.81
640.0,S2,Midterm 2,123.25,15.57
660.0,S2,Midterm 2,123.12,15.41
680.0,S2,Midterm 2,121.65,15.53
700.0,S2,Midterm 2,119.97,17.75
720.0,S2,Midterm 2,118.32,18.53
740.0,S2,Midterm 2,117.18,18.81
760.0,S2,Midterm 2,123.07,19.04
780.0,S2,Midterm 2,132.85,19.17
800.0,S2,Midterm 2,126.33,19.37
820.0,S2,Midterm 2,108.0,19.45
840.0,S2,Midterm 2,87.88,20.09
860.0,S2,Midterm 2,87.07,20.31
880.0,S2,Midterm 2,99.22,20.19
900.0,S2,Midterm 2,106.1,20.25
920.0,S2,Midterm 2,116.08,20.31
940.0,S2,Midterm 2,126.78,20.39
960.0,S2,Midterm 2,130.78,20.45
980.0,S2,Midterm 2,141.82,20.46
1000.0,S2,Midterm 2,147.03,20.53
1020.0,S2,Midterm 2,153.95,20.59
1040.0,S2,Midterm 2,144.87,20.57
1060.0,S2,Midterm 2,138.73,20.61
1080.0,S2,Midterm 2,151.0,20.67
1100.0,S2,Midterm 2,157.17,20.69
1120.0,S2,Midterm 2,160.82,20.69
1140.0,S2,Midterm 2,152.65,20.75
1160.0,S2,Midterm 2,160.42,20.75
1180.0,S2,Midterm 2,156.82,20.77
1200.0,S2,Midterm 2,154.3,20.81
1220.0,S2,Midterm 2,145.48,20.81
1240.0,S2,Midterm 2,145.55,20.85
1260.0,S2,Midterm 2,145.8,20.85
1280.0,S2,Midterm 2,142.9,20.89
1300.0,S2,Midterm 2,137.05,20.93
1320.0,S2,Midterm 2,137.05,20.93
1340.0,S2,Midterm 2,139.92,20.91
1360.0,S2,Midterm 2,145.15,20.97
1380.0,S2,Midterm 2,145.0,20.95
1400.0,S2,Midterm 2,145.13,20.97
1420.0,S2,Midterm 2,140.47,20.99
1440.0,S2,Midterm 2,128.62,21.03
1460.0,S2,Midterm 2,112.02,20.99
1480.0,S2,Midterm 2,101.05,21.05
1500.0,S2,Midterm 2,101.52,21.05
1520.0,S2,Midterm 2,108.57,21.07
1540.0,S2,Midterm 2,122.0,21.07
1560.0,S2,Midterm 2,133.25,21.09
1580.0,S2,Midterm 2,140.92,21.09
1600.0,S2,Midterm 2,143.63,21.11
1620.0,S2,Midterm 2,144.08,21.13
1640.0,S2,Midterm 2,145.25,21.13
1660.0,S2,Midterm 2,143.22,21.13
1680.0,S2,Midterm 2,141.28,21.15
1700.0,S2,Midterm 2,141.97,21.17
1720.0,S2,Midterm 2,143.15,21.21
1740.0,S2,Midterm 2,143.95,21.19
1760.0,S2,Midterm 2,134.9,26.23
1780.0,S2,Midterm 2,127.42,27.43
1800.0,S2,Midterm 2,116.85,27.73
1820.0,S2,Midterm 2,110.33,27.67
1840.0,S2,Midterm 2,101.33,27.95
1860.0,S2,Midterm 2,94.97,28.17
1880.0,S2,Midterm 2,89.67,28.03
1900.0,S2,Midterm 2,85.07,28.11
1920.0,S2,Midterm 2,82.33,28.85
1940.0,S2,Midterm 2,82.15,28.63
1960.0,S2,Midterm 2,82.68,28.67
1980.0,S2,Midterm 2,79.67,28.81
2000.0,S2,Midterm 2,87.35,28.93
2020.0,S2,Midterm 2,99.55,29.05
2040.0,S2,Midterm 2,113.23,29.01
2060.0,S2,Midterm 2,116.15,28.99
2080.0,S2,Midterm 2,116.48,29.03
2100.0,S2,Midterm 2,114.62,29.07
2120.0,S2,Midterm 2,115.92,29.17
2140.0,S2,Midterm 2,113.35,29.27
2160.0,S2,Midterm 2,112.1,29.33
2180.0,S2,Midterm 2,110.35,29.31
2200.0,S2,Midterm 2,111.23,29.35
2220.0,S2,Midterm 2,108.82,29.33
2240.0,S2,Midterm 2,101.7,29.33
2260.0,S2,Midterm 2,93.8,28.87
2280.0,S2,Midterm 2,87.03,29.59
2300.0,S2,Midterm 2,90.1,29.71
2320.0,S2,Midterm 2,92.37,29.77
2340.0,S2,Midterm 2,101.22,29.81
2360.0,S2,Midterm 2,102.88,29.87
2380.0,S2,Midterm 2,103.92,29.93
2400.0,S2,Midterm 2,100.8,30.05
2420.0,S2,Midterm 2,96.57,30.05
2440.0,S2,Midterm 2,93.3,30.05
2460.0,S2,Midterm 2,92.55,30.07
2480.0,S2,Midterm 2,96.03,30.15
2500.0,S2,Midterm 2,103.0,30.19
2520.0,S2,Midterm 2,106.22,30.27
2540.0,S2,Midterm 2,105.47,30.33
2560.0,S2,Midterm 2,102.75,30.29
2580.0,S2,Midterm 2,104.48,30.35
2600.0,S2,Midterm 2,105.57,30.39
2620.0,S2,Midterm 2,106.9,30.43
2640.0,S2,Midterm 2,105.07,30.45
2660.0,S2,Midterm 2,105.73,30.45
2680.0,S2,Midterm 2,106.97,30.43
2700.0,S2,Midterm 2,109.28,30.39
2720.0,S2,Midterm 2,107.32,30.37
2740.0,S2,Midterm 2,104.58,30.33
2760.0,S2,Midterm 2,102.32,30.31
2780.0,S2,Midterm 2,103.02,30.35
2800.0,S2,Midterm 2,103.02,30.41
2820.0,S2,Midterm 2,101.92,30.47
2840.0,S2,Midterm 2,99.85,30.53
2860.0,S2,Midterm 2,96.83,30.55
2880.0,S2,Midterm 2,94.03,30.51
2900.0,S2,Midterm 2,93.88,30.47
2920.0,S2,Midterm 2,93.52,30.45
2940.0,S2,Midterm 2,95.07,30.41
2960.0,S2,Midterm 2,93.7,30.39
2980.0,S2,Midterm 2,89.98,30.45
3000.0,S2,Midterm 2,80.97,30.47
3020.0,S2,Midterm 2,73.17,30.51
3040.0,S2,Midterm 2,68.3,30.51
3060.0,S2,Midterm 2,71.43,30.59
3080.0,S2,Midterm 2,75.45,30.57
3100.0,S2,Midterm 2,87.12,30.63
3120.0,S2,Midterm 2,97.18,30.65
3140.0,S2,Midterm 2,93.65,30.69
3160.0,S2,Midterm 2,80.75,30.69
3180.0,S2,Midterm 2,72.8,30.69
3200.0,S2,Midterm 2,73.48,30.71
3220.0,S2,Midterm 2,80.3,30.73
3240.0,S2,Midterm 2,86.35,30.77
3260.0,S2,Midterm 2,107.17,30.83
3280.0,S2,Midterm 2,126.97,30.87
3300.0,S2,Midterm 2,149.27,30.93
3320.0,S2,Midterm 2,154.28,30.95
3340.0,S2,Midterm 2,138.15,31.01
3360.0,S2,Midterm 2,116.23,31.05
3380.0,S2,Midterm 2,101.78,31.11
3400.0,S2,Midterm 2,105.62,31.17
3420.0,S2,Midterm 2,106.35,31.27
3440.0,S2,Midterm 2,106.22,31.35
3460.0,S2,Midterm 2,101.62,31.47
3480.0,S2,Midterm 2,91.72,31.63
3500.0,S2,Midterm 2,85.38,31.71
3520.0,S2,Midterm 2,81.65,31.77
3540.0,S2,Midterm 2,80.9,31.83
3560.0,S2,Midterm 2,77.87,31.85
3580.0,S2,Midterm 2,81.77,31.93
3600.0,S2,Midterm 2,91.33,31.97
3620.0,S2,Midterm 2,99.58,32.0
3640.0,S2,Midterm 2,100.18,32.13
3660.0,S2,Midterm 2,100.78,32.18
3680.0,S2,Midterm 2,97.77,32.23
3700.0,S2,Midterm 2,93.53,32.27
3720.0,S2,Midterm 2,92.1,32.34
3740.0,S2,Midterm 2,91.38,32.39
3760.0,S2,Midterm 2,98.02,32.45
3780.0,S2,Midterm 2,90.75,32.5
3800.0,S2,Midterm 2,91.35,32.55
3820.0,S2,Midterm 2,91.15,32.65
3840.0,S2,Midterm 2,93.8,32.68
3860.0,S2,Midterm 2,86.68,32.73
3880.0,S2,Midterm 2,84.12,32.79
3900.0,S2,Midterm 2,89.47,32.83
3920.0,S2,Midterm 2,92.12,32.87
3940.0,S2,Midterm 2,96.77,32.91
3960.0,S2,Midterm 2,97.25,32.97
3980.0,S2,Midterm 2,101.92,33.0
4000.0,S2,Midterm 2,98.35,33.13
4020.0,S2,Midterm 2,94.92,33.18
4040.0,S2,Midterm 2,90.32,33.27
4060.0,S2,Midterm 2,85.17,33.33
4080.0,S2,Midterm 2,76.97,33.37
4100.0,S2,Midterm 2,69.12,33.43
4120.0,S2,Midterm 2,75.15,33.53
4140.0,S2,Midterm 2,84.58,33.57
4160.0,S2,Midterm 2,101.35,33.61
4180.0,S2,Midterm 2,104.7,33.65
4200.0,S2,Midterm 2,107.12,33.71
4220.0,S2,Midterm 2,103.02,33.75
4240.0,S2,Midterm 2,95.78,33.81
4260.0,S2,Midterm 2,85.45,33.89
4280.0,S2,Midterm 2,75.42,33.91
4300.0,S2,Midterm 2,66.42,33.97
4320.0,S2,Midterm 2,74.25,34.0
4340.0,S2,Midterm 2,85.93,34.03
4360.0,S2,Midterm 2,98.8,34.07
4380.0,S2,Midterm 2,99.07,34.11
4400.0,S2,Midterm 2,98.4,34.13
4420.0,S2,Midterm 2,96.72,34.18
4440.0,S2,Midterm 2,95.42,34.23
4460.0,S2,Midterm 2,95.52,34.23
4480.0,S2,Midterm 2,95.22,34.21
4500.0,S2,Midterm 2,92.73,34.21
4520.0,S2,Midterm 2,87.27,34.23
4540.0,S2,Midterm 2,85.85,34.25
4560.0,S2,Midterm 2,79.93,34.29
4580.0,S2,Midterm 2,71.38,34.27
4600.0,S2,Midterm 2,65.8,34.31
4620.0,S2,Midterm 2,66.9,34.29
4640.0,S2,Midterm 2,75.92,34.29
4660.0,S2,Midterm 2,83.97,34.31
4680.0,S2,Midterm 2,89.52,34.29
4700.0,S2,Midterm 2,86.83,34.31
4720.0,S2,Midterm 2,85.9,34.33
4740.0,S2,Midterm 2,85.48,34.34
4760.0,S2,Midterm 2,81.58,34.37
4780.0,S2,Midterm 2,74.68,34.34
4800.0,S2,Midterm 2,71.15,34.37
4820.0,S2,Midterm 2,77.07,34.34
4840.0,S2,Midterm 2,84.45,34.43
4860.0,S2,Midterm 2,91.18,34.45
4880.0,S2,Midterm 2,98.88,34.49
4900.0,S2,Midterm 2,98.08,34.5
4920.0,S2,Midterm 2,96.83,34.53
4940.0,S2,Midterm 2,96.32,34.57
4960.0,S2,Midterm 2,97.78,34.59
4980.0,S2,Midterm 2,96.48,34.61
5000.0,S2,Midterm 2,93.62,34.59
5020.0,S2,Midterm 2,93.27,34.66
5040.0,S2,Midterm 2,96.25,34.68
5060.0,S2,Midterm 2,97.58,34.71
5080.0,S2,Midterm 2,98.17,34.75
5100.0,S2,Midterm 2,97.92,34.73
5120.0,S2,Midterm 2,97.5,34.79
5140.0,S2,Midterm 2,96.17,34.79
5160.0,S2,Midterm 2,95.18,34.79
5180.0,S2,Midterm 2,94.83,34.83
5200.0,S2,Midterm 2,97.17,34.84
5220.0,S2,Midterm 2,96.4,34.84
5240.0,S2,Midterm 2,97.62,34.87
5260.0,S2,Midterm 2,94.57,34.89
5280.0,S2,Midterm 2,96.5,34.91
5300.0,S2,Midterm 2,96.02,34.93
5320.0,S2,Midterm 2,99.03,34.91
5340.0,S2,Midterm 2,98.83,34.89
5360.0,S2,Midterm 2,99.25,34.91
5380.0,S2,Midterm 2,99.7,34.95
5400.0,S2,Midterm 2,101.02,34.95
5420.0,S2,Midterm 2,96.87,34.93
5440.0,S2,Midterm 2,94.13,34.95
5460.0,S2,Midterm 2,92.08,34.97
5480.0,S2,Midterm 2,93.45,34.97
5500.0,S2,Midterm 2,90.05,34.99
5520.0,S2,Midterm 2,85.2,34.99
5540.0,S2,Midterm 2,90.12,35.03
5560.0,S2,Midterm 2,95.93,35.05
5580.0,S2,Midterm 2,102.52,35.07
5600.0,S2,Midterm 2,101.55,35.09
5620.0,S2,Midterm 2,99.97,35.09
5640.0,S2,Midterm 2,99.35,35.07
5660.0,S2,Midterm 2,99.3,35.09
5680.0,S2,Midterm 2,102.23,35.11
5700.0,S2,Midterm 2,104.57,35.13
5720.0,S2,Midterm 2,105.23,35.11
5740.0,S2,Midterm 2,104.02,35.13
5760.0,S2,Midterm 2,101.27,35.15
5780.0,S2,Midterm 2,99.68,35.13
5800.0,S2,Midterm 2,97.9,35.11
5820.0,S2,Midterm 2,97.35,35.11
5840.0,S2,Midterm 2,92.25,35.09
5860.0,S2,Midterm 2,86.57,35.09
5880.0,S2,Midterm 2,87.67,35.09
5900.0,S2,Midterm 2,92.5,35.05
5920.0,S2,Midterm 2,92.63,35.05
5940.0,S2,Midterm 2,87.82,35.0
5960.0,S2,Midterm 2,85.25,35.05
5980.0,S2,Midterm 2,89.15,35.03
6000.0,S2,Midterm 2,85.07,35.0
6020.0,S2,Midterm 2,77.32,35.0
6040.0,S2,Midterm 2,67.15,34.97
6060.0,S2,Midterm 2,73.87,34.99
6080.0,S2,Midterm 2,86.1,34.99
6100.0,S2,Midterm 2,97.23,35.0
6120.0,S2,Midterm 2,100.92,35.0
6140.0,S2,Midterm 2,99.07,35.03
6160.0,S2,Midterm 2,100.78,35.03
6180.0,S2,Midterm 2,100.35,35.0
6200.0,S2,Midterm 2,98.77,34.97
6220.0,S2,Midterm 2,96.17,34.99
6240.0,S2,Midterm 2,95.92,34.97
6260.0,S2,Midterm 2,96.98,34.97
6280.0,S2,Midterm 2,97.95,34.99
6300.0,S2,Midterm 2,96.72,34.99
6320.0,S2,Midterm 2,99.37,34.97
6340.0,S2,Midterm 2,100.03,34.91
6360.0,S2,Midterm 2,100.78,34.91
6380.0,S2,Midterm 2,101.97,34.95
6400.0,S2,Midterm 2,104.28,34.91
6420.0,S2,Midterm 2,102.63,34.91
6440.0,S2,Midterm 2,96.9,34.89
